,session_id,month,weekYear,season,item_id,duration,timestamps,item_ids,durations
10677,2931718.0,9.0,39,3.0,"[15037.0, 27958.0]","[1.0, 1.0]","[1601227169.321, 1601227977.652]","[[15037.0, 27958.0, 15037.0, 27958.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10678,2932742.0,4.0,17,1.0,"[25662.0, 412.0, 9562.0, 27115.0]","[1.0, 1.0, 1.0, 1.0]","[1587422367.953, 1587422371.695, 1587423580.562, 1587425192.628]","[[25662.0, 412.0, 9562.0, 27115.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10679,2933867.0,11.0,45,3.0,"[2089.0, 5843.0, 10634.0]","[1.0, 1.0, 1.0]","[1604527051.501, 1604527211.988, 1604527554.744]","[[2089.0, 5843.0, 10634.0, 2089.0], [10634.0, 2089.0, 5843.0, 10634.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10680,2934561.0,2.0,06,4.0,"[23286.0, 2177.0, 26089.0]","[1.0, 1.0, 1.0]","[1581237942.262, 1581238077.243, 1581270151.449]","[[23286.0, 2177.0, 26089.0, 23286.0], [26089.0, 23286.0, 2177.0, 26089.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10681,2934640.0,5.0,20,1.0,"[24484.0, 25650.0]","[1.0, 1.0]","[1621751164.889, 1621751981.522]","[[24484.0, 25650.0, 24484.0, 25650.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10682,2934778.0,3.0,13,1.0,"[579.0, 5044.0]","[1.0, 1.0]","[1617142670.134, 1617142755.233]","[[579.0, 5044.0, 579.0, 5044.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10683,2935235.0,12.0,52,4.0,"[8136.0, 2919.0]","[1.0, 1.0]","[1608995435.866, 1608995575.69]","[[8136.0, 2919.0, 8136.0, 2919.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10684,2935239.0,4.0,15,1.0,"[23456.0, 25769.0, 24604.0]","[1.0, 1.0, 1.0]","[1586450065.856, 1586451329.448, 1586451937.038]","[[23456.0, 25769.0, 24604.0, 23456.0], [24604.0, 23456.0, 25769.0, 24604.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10685,2935565.0,10.0,42,3.0,"[18586.0, 26612.0]","[1.0, 1.0]","[1603043199.791, 1603043234.546]","[[18586.0, 26612.0, 18586.0, 26612.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10686,2935823.0,1.0,03,4.0,"[13638.0, 21487.0]","[1.0, 1.0]","[1611393797.375, 1611419154.556]","[[13638.0, 21487.0, 13638.0, 21487.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10687,2935961.0,12.0,52,4.0,"[26400.0, 4228.0]","[1.0, 1.0]","[1609034322.722, 1609072292.182]","[[26400.0, 4228.0, 26400.0, 4228.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10688,2936444.0,10.0,40,3.0,"[27353.0, 1282.0]","[1.0, 1.0]","[1601848267.999, 1601848310.247]","[[27353.0, 1282.0, 27353.0, 1282.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10689,2936718.0,11.0,49,3.0,"[7792.0, 12759.0, 15122.0]","[1.0, 1.0, 1.0]","[1606723685.758, 1606726617.724, 1606726920.125]","[[7792.0, 12759.0, 15122.0, 7792.0], [15122.0, 7792.0, 12759.0, 15122.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10690,2936800.0,5.0,20,1.0,"[23819.0, 25910.0]","[1.0, 1.0]","[1589473108.683, 1589473656.651]","[[23819.0, 25910.0, 23819.0, 25910.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10691,2937427.0,3.0,09,1.0,"[1466.0, 22215.0, 893.0]","[1.0, 1.0, 1.0]","[1614938871.974, 1614939597.954, 1614942412.042]","[[1466.0, 22215.0, 893.0, 1466.0], [893.0, 1466.0, 22215.0, 893.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10692,2937705.0,5.0,20,1.0,"[21668.0, 19141.0]","[1.0, 1.0]","[1621804837.077, 1621805214.374]","[[21668.0, 19141.0, 21668.0, 19141.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10693,2938053.0,10.0,43,3.0,"[15978.0, 14990.0]","[1.0, 1.0]","[1603661871.052, 1603662663.933]","[[15978.0, 14990.0, 15978.0, 14990.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10694,2938200.0,10.0,43,3.0,"[2447.0, 2447.0]","[1.0, 1.0]","[1603477804.454, 1603477888.673]","[[2447.0, 2447.0, 2447.0, 2447.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10695,2938636.0,5.0,19,1.0,"[12772.0, 8648.0]","[1.0, 1.0]","[1620727415.8, 1620727525.79]","[[12772.0, 8648.0, 12772.0, 8648.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10696,2938693.0,2.0,06,4.0,"[26617.0, 10165.0]","[1.0, 1.0]","[1612958675.589, 1612972158.122]","[[26617.0, 10165.0, 26617.0, 10165.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10697,2938795.0,4.0,15,1.0,"[6749.0, 8012.0]","[1.0, 1.0]","[1586148759.772, 1586178049.561]","[[6749.0, 8012.0, 6749.0, 8012.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10698,2939026.0,1.0,01,4.0,"[11662.0, 9021.0]","[1.0, 1.0]","[1578097018.544, 1578097799.224]","[[11662.0, 9021.0, 11662.0, 9021.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10699,2939049.0,1.0,04,4.0,"[7293.0, 27330.0, 3099.0]","[1.0, 1.0, 1.0]","[1579633923.194, 1579633955.181, 1579634436.98]","[[7293.0, 27330.0, 3099.0, 7293.0], [3099.0, 7293.0, 27330.0, 3099.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10700,2939297.0,12.0,53,4.0,"[7046.0, 19917.0]","[1.0, 1.0]","[1609181709.071, 1609191669.903]","[[7046.0, 19917.0, 7046.0, 19917.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10701,2939381.0,6.0,26,2.0,"[26440.0, 23984.0, 6551.0]","[1.0, 1.0, 1.0]","[1593176747.877, 1593177032.044, 1593177134.733]","[[26440.0, 23984.0, 6551.0, 26440.0], [6551.0, 26440.0, 23984.0, 6551.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10702,2940146.0,5.0,19,1.0,"[20577.0, 6310.0]","[1.0, 1.0]","[1589147656.393, 1589147971.275]","[[20577.0, 6310.0, 20577.0, 6310.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10703,2940457.0,7.0,30,2.0,"[18130.0, 18130.0]","[1.0, 1.0]","[1595480964.719, 1595482288.498]","[[18130.0, 18130.0, 18130.0, 18130.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10704,2940643.0,11.0,48,3.0,"[4780.0, 5084.0]","[1.0, 1.0]","[1606469412.611, 1606469460.364]","[[4780.0, 5084.0, 4780.0, 5084.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10705,2941135.0,10.0,44,3.0,"[22210.0, 14827.0, 18520.0]","[1.0, 1.0, 1.0]","[1604078637.147, 1604079121.346, 1604090596.144]","[[22210.0, 14827.0, 18520.0, 22210.0], [18520.0, 22210.0, 14827.0, 18520.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10706,2941507.0,12.0,52,4.0,"[4191.0, 26510.0]","[1.0, 1.0]","[1609076251.291, 1609076669.81]","[[4191.0, 26510.0, 4191.0, 26510.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10707,2941609.0,11.0,48,3.0,"[16324.0, 26294.0]","[1.0, 1.0]","[1606469277.069, 1606475603.163]","[[16324.0, 26294.0, 16324.0, 26294.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10708,2941690.0,1.0,02,4.0,"[19547.0, 5007.0]","[1.0, 1.0]","[1610881500.71, 1610891870.328]","[[19547.0, 5007.0, 19547.0, 5007.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10709,2941974.0,10.0,43,3.0,"[24285.0, 23639.0]","[1.0, 1.0]","[1603338063.253, 1603371072.983]","[[24285.0, 23639.0, 24285.0, 23639.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10710,2942058.0,3.0,11,1.0,"[26083.0, 15358.0]","[1.0, 1.0]","[1584129119.72, 1584132085.676]","[[26083.0, 15358.0, 26083.0, 15358.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10711,2942444.0,4.0,18,1.0,"[22115.0, 19992.0]","[1.0, 1.0]","[1588080311.776, 1588081667.161]","[[22115.0, 19992.0, 22115.0, 19992.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10712,2942780.0,9.0,39,3.0,"[991.0, 16258.0]","[1.0, 1.0]","[1600669556.985, 1600669703.44]","[[991.0, 16258.0, 991.0, 16258.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10713,2942802.0,10.0,41,3.0,"[19912.0, 26864.0]","[1.0, 1.0]","[1602273487.759, 1602274652.003]","[[19912.0, 26864.0, 19912.0, 26864.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10714,2942890.0,11.0,48,3.0,"[21138.0, 19912.0]","[1.0, 1.0]","[1606580047.907, 1606581796.55]","[[21138.0, 19912.0, 21138.0, 19912.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10715,2943446.0,5.0,19,1.0,"[21959.0, 1637.0]","[1.0, 1.0]","[1620843695.767, 1620843809.597]","[[21959.0, 1637.0, 21959.0, 1637.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10716,2943533.0,12.0,49,4.0,"[26607.0, 7950.0]","[1.0, 1.0]","[1606857685.548, 1606858425.37]","[[26607.0, 7950.0, 26607.0, 7950.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10717,2943615.0,3.0,12,1.0,"[15501.0, 18030.0]","[1.0, 1.0]","[1616623759.794, 1616623881.589]","[[15501.0, 18030.0, 15501.0, 18030.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10718,2943827.0,4.0,17,1.0,"[15249.0, 8914.0]","[1.0, 1.0]","[1619714624.56, 1619714893.937]","[[15249.0, 8914.0, 15249.0, 8914.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10719,2944017.0,1.0,53,4.0,"[1975.0, 2836.0, 15801.0]","[1.0, 1.0, 1.0]","[1609502661.675, 1609504236.163, 1609504337.48]","[[1975.0, 2836.0, 15801.0, 1975.0], [15801.0, 1975.0, 2836.0, 15801.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10720,2944062.0,9.0,40,3.0,"[23138.0, 26149.0, 21588.0, 20113.0, 2386.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1601384692.33, 1601385020.354, 1601386600.373, 1601386797.387, 1601387137.207]","[[23138.0, 26149.0, 21588.0, 20113.0], [26149.0, 21588.0, 20113.0, 2386.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10721,2945056.0,6.0,25,2.0,"[22770.0, 9391.0]","[1.0, 1.0]","[1592629260.479, 1592629268.806]","[[22770.0, 9391.0, 22770.0, 9391.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10722,2945149.0,12.0,50,4.0,"[13644.0, 17648.0]","[1.0, 1.0]","[1607381715.798, 1607381944.629]","[[13644.0, 17648.0, 13644.0, 17648.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10723,2945172.0,10.0,40,3.0,"[7035.0, 24501.0]","[1.0, 1.0]","[1601582684.814, 1601582890.631]","[[7035.0, 24501.0, 7035.0, 24501.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10724,2945242.0,4.0,16,1.0,"[25208.0, 22387.0]","[1.0, 1.0]","[1619180438.366, 1619180695.621]","[[25208.0, 22387.0, 25208.0, 22387.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10725,2945889.0,10.0,44,3.0,"[15853.0, 2110.0]","[1.0, 1.0]","[1604125342.191, 1604125368.864]","[[15853.0, 2110.0, 15853.0, 2110.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10726,2946641.0,1.0,04,4.0,"[8697.0, 14370.0]","[1.0, 1.0]","[1580053652.628, 1580053793.092]","[[8697.0, 14370.0, 8697.0, 14370.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10727,2946751.0,3.0,10,1.0,"[15219.0, 23971.0]","[1.0, 1.0]","[1615705781.459, 1615706010.31]","[[15219.0, 23971.0, 15219.0, 23971.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10728,2946864.0,4.0,14,1.0,"[18947.0, 21575.0]","[1.0, 1.0]","[1618135214.219, 1618135236.095]","[[18947.0, 21575.0, 18947.0, 21575.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10729,2946878.0,12.0,49,4.0,"[3378.0, 22556.0]","[1.0, 1.0]","[1606823712.728, 1606828392.761]","[[3378.0, 22556.0, 3378.0, 22556.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10730,2947019.0,8.0,34,2.0,"[16576.0, 1488.0, 5081.0, 19675.0]","[1.0, 1.0, 1.0, 1.0]","[1597996060.922, 1597996093.923, 1597996877.157, 1597997270.238]","[[16576.0, 1488.0, 5081.0, 19675.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10731,2947135.0,4.0,13,1.0,"[23221.0, 54.0, 26674.0]","[1.0, 1.0, 1.0]","[1617377228.155, 1617377436.134, 1617378002.725]","[[23221.0, 54.0, 26674.0, 23221.0], [26674.0, 23221.0, 54.0, 26674.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10732,2947187.0,5.0,20,1.0,"[8806.0, 5907.0]","[1.0, 1.0]","[1621793889.25, 1621794140.399]","[[8806.0, 5907.0, 8806.0, 5907.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10733,2947204.0,9.0,36,3.0,"[9215.0, 10367.0]","[1.0, 1.0]","[1598968208.06, 1598968233.159]","[[9215.0, 10367.0, 9215.0, 10367.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10734,2947632.0,4.0,14,1.0,"[10560.0, 1085.0]","[1.0, 1.0]","[1586114138.404, 1586116139.825]","[[10560.0, 1085.0, 10560.0, 1085.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10735,2947658.0,4.0,17,1.0,"[4891.0, 5757.0]","[1.0, 1.0]","[1587702288.295, 1587702374.938]","[[4891.0, 5757.0, 4891.0, 5757.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10736,2947721.0,9.0,37,3.0,"[22452.0, 6651.0]","[1.0, 1.0]","[1599808412.932, 1599817709.019]","[[22452.0, 6651.0, 22452.0, 6651.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10737,2947831.0,5.0,21,1.0,"[20028.0, 18502.0]","[1.0, 1.0]","[1622143273.981, 1622143519.515]","[[20028.0, 18502.0, 20028.0, 18502.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10738,2948177.0,6.0,25,2.0,"[12560.0, 1115.0]","[1.0, 1.0]","[1592654948.781, 1592654974.91]","[[12560.0, 1115.0, 12560.0, 1115.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10739,2948360.0,4.0,14,1.0,"[13363.0, 1610.0]","[1.0, 1.0]","[1617918789.075, 1617918937.504]","[[13363.0, 1610.0, 13363.0, 1610.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10740,2948469.0,5.0,22,1.0,"[472.0, 17235.0, 10744.0]","[1.0, 1.0, 1.0]","[1590593954.373, 1590594009.702, 1590603463.02]","[[472.0, 17235.0, 10744.0, 472.0], [10744.0, 472.0, 17235.0, 10744.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10741,2948552.0,1.0,02,4.0,"[2978.0, 14525.0]","[1.0, 1.0]","[1610484731.056, 1610485937.639]","[[2978.0, 14525.0, 2978.0, 14525.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10742,2949336.0,6.0,25,2.0,"[12941.0, 21399.0]","[1.0, 1.0]","[1592318922.748, 1592321619.903]","[[12941.0, 21399.0, 12941.0, 21399.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10743,2949512.0,6.0,24,2.0,"[10762.0, 4925.0]","[1.0, 1.0]","[1591952781.213, 1591953165.347]","[[10762.0, 4925.0, 10762.0, 4925.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10744,2949586.0,11.0,46,3.0,"[26811.0, 18705.0]","[1.0, 1.0]","[1605025498.901, 1605025521.677]","[[26811.0, 18705.0, 26811.0, 18705.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10745,2949685.0,3.0,13,1.0,"[16067.0, 12971.0]","[1.0, 1.0]","[1585339387.894, 1585340939.261]","[[16067.0, 12971.0, 16067.0, 12971.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10746,2949948.0,12.0,50,4.0,"[12842.0, 3571.0]","[1.0, 1.0]","[1607338600.734, 1607347142.47]","[[12842.0, 3571.0, 12842.0, 3571.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10747,2950157.0,3.0,09,1.0,"[10909.0, 5986.0]","[1.0, 1.0]","[1614638046.253, 1614639356.958]","[[10909.0, 5986.0, 10909.0, 5986.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10748,2950248.0,12.0,49,4.0,"[2072.0, 2349.0, 17740.0]","[1.0, 1.0, 1.0]","[1606852464.068, 1606852964.011, 1606853096.767]","[[2072.0, 2349.0, 17740.0, 2072.0], [17740.0, 2072.0, 2349.0, 17740.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10749,2950311.0,4.0,17,1.0,"[15689.0, 12748.0]","[1.0, 1.0]","[1587537185.795, 1587537479.595]","[[15689.0, 12748.0, 15689.0, 12748.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10750,2950800.0,5.0,18,1.0,"[12689.0, 22020.0]","[1.0, 1.0]","[1620313481.9, 1620313554.841]","[[12689.0, 22020.0, 12689.0, 22020.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10751,2951425.0,11.0,46,3.0,"[23639.0, 5882.0]","[1.0, 1.0]","[1605298511.821, 1605298639.086]","[[23639.0, 5882.0, 23639.0, 5882.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10752,2951430.0,3.0,13,1.0,"[12524.0, 3021.0, 14679.0]","[1.0, 1.0, 1.0]","[1585155062.067, 1585155490.925, 1585155513.649]","[[12524.0, 3021.0, 14679.0, 12524.0], [14679.0, 12524.0, 3021.0, 14679.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10753,2951529.0,9.0,37,3.0,"[8368.0, 27021.0]","[1.0, 1.0]","[1599577447.497, 1599582238.166]","[[8368.0, 27021.0, 8368.0, 27021.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10754,2951546.0,11.0,47,3.0,"[10490.0, 19682.0]","[1.0, 1.0]","[1605893455.116, 1605893617.269]","[[10490.0, 19682.0, 10490.0, 19682.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10755,2951659.0,6.0,24,2.0,"[27240.0, 27071.0, 27071.0]","[1.0, 1.0, 1.0]","[1592055024.373, 1592055698.575, 1592056567.156]","[[27240.0, 27071.0, 27071.0, 27240.0], [27071.0, 27240.0, 27071.0, 27071.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10756,2951660.0,12.0,49,4.0,"[16934.0, 16934.0]","[1.0, 1.0]","[1606832245.539, 1606834028.028]","[[16934.0, 16934.0, 16934.0, 16934.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10757,2952228.0,10.0,44,3.0,"[6327.0, 19736.0]","[1.0, 1.0]","[1604134605.643, 1604134833.063]","[[6327.0, 19736.0, 6327.0, 19736.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10758,2952378.0,6.0,23,2.0,"[21698.0, 19582.0]","[1.0, 1.0]","[1591472687.251, 1591472887.866]","[[21698.0, 19582.0, 21698.0, 19582.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10759,2952918.0,4.0,15,1.0,"[13363.0, 21716.0]","[1.0, 1.0]","[1618300997.854, 1618301220.796]","[[13363.0, 21716.0, 13363.0, 21716.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10760,2953053.0,6.0,24,2.0,"[6462.0, 2109.0, 18741.0]","[1.0, 1.0, 1.0]","[1591913562.719, 1591913809.499, 1591913895.139]","[[6462.0, 2109.0, 18741.0, 6462.0], [18741.0, 6462.0, 2109.0, 18741.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10761,2953295.0,1.0,01,4.0,"[24814.0, 22886.0]","[1.0, 1.0]","[1610139061.216, 1610139127.428]","[[24814.0, 22886.0, 24814.0, 22886.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10762,2953449.0,5.0,21,1.0,"[23731.0, 5919.0, 5919.0]","[1.0, 1.0, 1.0]","[1589944650.159, 1589944662.859, 1589944742.362]","[[23731.0, 5919.0, 5919.0, 23731.0], [5919.0, 23731.0, 5919.0, 5919.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10763,2953522.0,4.0,16,1.0,"[21179.0, 21619.0]","[1.0, 1.0]","[1587036698.642, 1587036755.653]","[[21179.0, 21619.0, 21179.0, 21619.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10764,2953717.0,2.0,08,4.0,"[27828.0, 16728.0, 14799.0, 7155.0]","[1.0, 1.0, 1.0, 1.0]","[1614423050.093, 1614423711.127, 1614436466.652, 1614436833.714]","[[27828.0, 16728.0, 14799.0, 7155.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10765,2953772.0,4.0,16,1.0,"[14259.0, 1447.0]","[1.0, 1.0]","[1587280898.138, 1587284803.466]","[[14259.0, 1447.0, 14259.0, 1447.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10766,2954336.0,4.0,15,1.0,"[27556.0, 25205.0]","[1.0, 1.0]","[1586512176.697, 1586512316.8]","[[27556.0, 25205.0, 27556.0, 25205.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10767,2954727.0,4.0,16,1.0,"[13801.0, 10052.0]","[1.0, 1.0]","[1587200533.235, 1587246773.677]","[[13801.0, 10052.0, 13801.0, 10052.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10768,2954920.0,12.0,51,4.0,"[3312.0, 7562.0]","[1.0, 1.0]","[1608104716.759, 1608105003.748]","[[3312.0, 7562.0, 3312.0, 7562.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10769,2955435.0,3.0,11,1.0,"[8935.0, 17621.0]","[1.0, 1.0]","[1583924893.532, 1583925116.369]","[[8935.0, 17621.0, 8935.0, 17621.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10770,2955790.0,12.0,51,4.0,"[21645.0, 15573.0]","[1.0, 1.0]","[1608196801.931, 1608196841.215]","[[21645.0, 15573.0, 21645.0, 15573.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10771,2956157.0,11.0,48,3.0,"[17708.0, 26301.0, 5250.0]","[1.0, 1.0, 1.0]","[1606590796.089, 1606590814.576, 1606590845.388]","[[17708.0, 26301.0, 5250.0, 17708.0], [5250.0, 17708.0, 26301.0, 5250.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10772,2956226.0,5.0,19,1.0,"[23084.0, 8231.0]","[1.0, 1.0]","[1588773805.102, 1588775308.852]","[[23084.0, 8231.0, 23084.0, 8231.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10773,2956382.0,9.0,36,3.0,"[11565.0, 23181.0, 1627.0]","[1.0, 1.0, 1.0]","[1598951441.028, 1598952047.405, 1598952059.86]","[[11565.0, 23181.0, 1627.0, 11565.0], [1627.0, 11565.0, 23181.0, 1627.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10774,2956390.0,8.0,35,2.0,"[108.0, 1251.0]","[1.0, 1.0]","[1598702288.558, 1598702392.841]","[[108.0, 1251.0, 108.0, 1251.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10775,2956432.0,11.0,46,3.0,"[27066.0, 25472.0]","[1.0, 1.0]","[1605022418.086, 1605022474.056]","[[27066.0, 25472.0, 27066.0, 25472.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10776,2956496.0,6.0,26,2.0,"[11349.0, 13410.0]","[1.0, 1.0]","[1593201849.686, 1593201941.896]","[[11349.0, 13410.0, 11349.0, 13410.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10777,2956895.0,1.0,02,4.0,"[16345.0, 4308.0]","[1.0, 1.0]","[1578307844.299, 1578308281.227]","[[16345.0, 4308.0, 16345.0, 4308.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10778,2956944.0,8.0,33,2.0,"[15747.0, 4500.0]","[1.0, 1.0]","[1597481403.205, 1597481493.982]","[[15747.0, 4500.0, 15747.0, 4500.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10779,2956945.0,9.0,36,3.0,"[25029.0, 3393.0]","[1.0, 1.0]","[1598985707.242, 1598995581.754]","[[25029.0, 3393.0, 25029.0, 3393.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10780,2957072.0,11.0,48,3.0,"[11491.0, 11491.0]","[1.0, 1.0]","[1606593262.035, 1606593291.849]","[[11491.0, 11491.0, 11491.0, 11491.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10781,2957179.0,10.0,42,3.0,"[4096.0, 24458.0]","[1.0, 1.0]","[1602768099.263, 1602771476.873]","[[4096.0, 24458.0, 4096.0, 24458.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10782,2957321.0,6.0,24,2.0,"[10309.0, 27902.0, 15538.0, 14613.0, 7374.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1591904751.246, 1591905425.163, 1591905491.668, 1591905801.704, 1591906020.67]","[[10309.0, 27902.0, 15538.0, 14613.0], [27902.0, 15538.0, 14613.0, 7374.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
10783,2957737.0,5.0,21,1.0,"[558.0, 12752.0, 8649.0, 13080.0]","[1.0, 1.0, 1.0, 1.0]","[1622309859.482, 1622310443.45, 1622311448.7, 1622311873.469]","[[558.0, 12752.0, 8649.0, 13080.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10784,2957856.0,2.0,06,4.0,"[7658.0, 3773.0]","[1.0, 1.0]","[1580898031.546, 1580898066.86]","[[7658.0, 3773.0, 7658.0, 3773.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10785,2958141.0,4.0,17,1.0,"[27180.0, 9745.0]","[1.0, 1.0]","[1587736838.359, 1587736882.967]","[[27180.0, 9745.0, 27180.0, 9745.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10786,2958672.0,11.0,48,3.0,"[17402.0, 5381.0]","[1.0, 1.0]","[1606474508.562, 1606474968.797]","[[17402.0, 5381.0, 17402.0, 5381.0]]","[[1.0, 1.0, 1.0, 1.0]]"
10787,2959040.0,3.0,09,1.0,"[23988.0, 15901.0]","[1.0, 1.0]","[1614633401.7, 1614633965.656]","[[23988.0, 15901.0, 23988.0, 15901.0]]","[[1.0, 1.0, 1.0, 1.0]]"
