,session_id,month,weekYear,season,item_id,duration,item_ids,durations
9400,2239404.0,7.0,29,2.0,"[2160.0, 1899.0]","[1.0, 1.0]","[2160.0, 1899.0, 2160.0, 1899.0]","[1.0, 1.0, 1.0, 1.0]"
9401,2239771.0,7.0,30,2.0,"[20709.0, 26685.0]","[1.0, 1.0]","[20709.0, 26685.0, 20709.0, 26685.0]","[1.0, 1.0, 1.0, 1.0]"
9402,2239844.0,3.0,12,1.0,"[21826.0, 12379.0]","[1.0, 1.0]","[21826.0, 12379.0, 21826.0, 12379.0]","[1.0, 1.0, 1.0, 1.0]"
9403,2239991.0,10.0,43,3.0,"[11217.0, 15501.0]","[1.0, 1.0]","[11217.0, 15501.0, 11217.0, 15501.0]","[1.0, 1.0, 1.0, 1.0]"
9404,2240034.0,2.0,08,4.0,"[26816.0, 22071.0]","[1.0, 1.0]","[26816.0, 22071.0, 26816.0, 22071.0]","[1.0, 1.0, 1.0, 1.0]"
9405,2240895.0,9.0,40,3.0,"[23611.0, 23703.0]","[1.0, 1.0]","[23611.0, 23703.0, 23611.0, 23703.0]","[1.0, 1.0, 1.0, 1.0]"
9406,2241040.0,12.0,51,4.0,"[18135.0, 470.0]","[1.0, 1.0]","[18135.0, 470.0, 18135.0, 470.0]","[1.0, 1.0, 1.0, 1.0]"
9407,2241082.0,12.0,51,4.0,"[4028.0, 23686.0]","[1.0, 1.0]","[4028.0, 23686.0, 4028.0, 23686.0]","[1.0, 1.0, 1.0, 1.0]"
9408,2241481.0,1.0,53,4.0,"[7551.0, 14415.0]","[1.0, 1.0]","[7551.0, 14415.0, 7551.0, 14415.0]","[1.0, 1.0, 1.0, 1.0]"
9409,2241513.0,3.0,09,1.0,"[5870.0, 15188.0]","[1.0, 1.0]","[5870.0, 15188.0, 5870.0, 15188.0]","[1.0, 1.0, 1.0, 1.0]"
9410,2242150.0,5.0,19,1.0,"[2050.0, 26048.0]","[1.0, 1.0]","[2050.0, 26048.0, 2050.0, 26048.0]","[1.0, 1.0, 1.0, 1.0]"
9411,2242532.0,5.0,20,1.0,"[5138.0, 3630.0]","[1.0, 1.0]","[5138.0, 3630.0, 5138.0, 3630.0]","[1.0, 1.0, 1.0, 1.0]"
9412,2243048.0,5.0,19,1.0,"[12662.0, 17641.0]","[1.0, 1.0]","[12662.0, 17641.0, 12662.0, 17641.0]","[1.0, 1.0, 1.0, 1.0]"
9413,2243605.0,5.0,18,1.0,"[24526.0, 4937.0]","[1.0, 1.0]","[24526.0, 4937.0, 24526.0, 4937.0]","[1.0, 1.0, 1.0, 1.0]"
9414,2243768.0,9.0,39,3.0,"[20508.0, 21413.0]","[1.0, 1.0]","[20508.0, 21413.0, 20508.0, 21413.0]","[1.0, 1.0, 1.0, 1.0]"
9415,2244077.0,11.0,48,3.0,"[2447.0, 14108.0, 11879.0]","[1.0, 1.0, 1.0]","[2447.0, 14108.0, 11879.0, 2447.0]","[1.0, 1.0, 1.0, 1.0]"
9416,2244077.0,11.0,48,3.0,"[2447.0, 14108.0, 11879.0]","[1.0, 1.0, 1.0]","[11879.0, 2447.0, 14108.0, 11879.0]","[1.0, 1.0, 1.0, 1.0]"
9417,2244122.0,3.0,10,1.0,"[19133.0, 7792.0]","[1.0, 1.0]","[19133.0, 7792.0, 19133.0, 7792.0]","[1.0, 1.0, 1.0, 1.0]"
9418,2244814.0,1.0,04,4.0,"[2294.0, 9794.0]","[1.0, 1.0]","[2294.0, 9794.0, 2294.0, 9794.0]","[1.0, 1.0, 1.0, 1.0]"
9419,2245513.0,10.0,40,3.0,"[25011.0, 21659.0, 25011.0]","[1.0, 1.0, 1.0]","[25011.0, 21659.0, 25011.0, 25011.0]","[1.0, 1.0, 1.0, 1.0]"
9420,2245513.0,10.0,40,3.0,"[25011.0, 21659.0, 25011.0]","[1.0, 1.0, 1.0]","[25011.0, 25011.0, 21659.0, 25011.0]","[1.0, 1.0, 1.0, 1.0]"
9421,2245542.0,2.0,07,4.0,"[14444.0, 23124.0]","[1.0, 1.0]","[14444.0, 23124.0, 14444.0, 23124.0]","[1.0, 1.0, 1.0, 1.0]"
9422,2245875.0,8.0,33,2.0,"[14453.0, 14976.0]","[1.0, 1.0]","[14453.0, 14976.0, 14453.0, 14976.0]","[1.0, 1.0, 1.0, 1.0]"
9423,2246048.0,3.0,10,1.0,"[23362.0, 705.0]","[1.0, 1.0]","[23362.0, 705.0, 23362.0, 705.0]","[1.0, 1.0, 1.0, 1.0]"
9424,2246869.0,10.0,44,3.0,"[14190.0, 24242.0, 24106.0]","[1.0, 1.0, 1.0]","[14190.0, 24242.0, 24106.0, 14190.0]","[1.0, 1.0, 1.0, 1.0]"
9425,2246869.0,10.0,44,3.0,"[14190.0, 24242.0, 24106.0]","[1.0, 1.0, 1.0]","[24106.0, 14190.0, 24242.0, 24106.0]","[1.0, 1.0, 1.0, 1.0]"
9426,2247197.0,12.0,53,4.0,"[17284.0, 1531.0]","[1.0, 1.0]","[17284.0, 1531.0, 17284.0, 1531.0]","[1.0, 1.0, 1.0, 1.0]"
9427,2247343.0,12.0,49,4.0,"[2395.0, 19729.0]","[1.0, 1.0]","[2395.0, 19729.0, 2395.0, 19729.0]","[1.0, 1.0, 1.0, 1.0]"
9428,2247712.0,5.0,21,1.0,"[10693.0, 23267.0]","[1.0, 1.0]","[10693.0, 23267.0, 10693.0, 23267.0]","[1.0, 1.0, 1.0, 1.0]"
9429,2248001.0,6.0,23,2.0,"[7636.0, 16137.0]","[1.0, 1.0]","[7636.0, 16137.0, 7636.0, 16137.0]","[1.0, 1.0, 1.0, 1.0]"
9430,2248059.0,5.0,18,1.0,"[16988.0, 17890.0, 5445.0, 12019.0]","[1.0, 1.0, 1.0, 1.0]","[16988.0, 17890.0, 5445.0, 12019.0]","[1.0, 1.0, 1.0, 1.0]"
9431,2248072.0,12.0,49,4.0,"[936.0, 16541.0]","[1.0, 1.0]","[936.0, 16541.0, 936.0, 16541.0]","[1.0, 1.0, 1.0, 1.0]"
9432,2248360.0,5.0,19,1.0,"[1680.0, 458.0]","[1.0, 1.0]","[1680.0, 458.0, 1680.0, 458.0]","[1.0, 1.0, 1.0, 1.0]"
9433,2248855.0,9.0,36,3.0,"[13834.0, 8861.0]","[1.0, 1.0]","[13834.0, 8861.0, 13834.0, 8861.0]","[1.0, 1.0, 1.0, 1.0]"
9434,2249118.0,12.0,51,4.0,"[15724.0, 21001.0]","[1.0, 1.0]","[15724.0, 21001.0, 15724.0, 21001.0]","[1.0, 1.0, 1.0, 1.0]"
9435,2249187.0,3.0,14,1.0,"[14378.0, 14378.0]","[1.0, 1.0]","[14378.0, 14378.0, 14378.0, 14378.0]","[1.0, 1.0, 1.0, 1.0]"
9436,2250447.0,11.0,45,3.0,"[18705.0, 16077.0]","[1.0, 1.0]","[18705.0, 16077.0, 18705.0, 16077.0]","[1.0, 1.0, 1.0, 1.0]"
9437,2250836.0,7.0,29,2.0,"[4816.0, 1657.0]","[1.0, 1.0]","[4816.0, 1657.0, 4816.0, 1657.0]","[1.0, 1.0, 1.0, 1.0]"
9438,2251624.0,3.0,12,1.0,"[24286.0, 20257.0, 21616.0]","[1.0, 1.0, 1.0]","[24286.0, 20257.0, 21616.0, 24286.0]","[1.0, 1.0, 1.0, 1.0]"
9439,2251624.0,3.0,12,1.0,"[24286.0, 20257.0, 21616.0]","[1.0, 1.0, 1.0]","[21616.0, 24286.0, 20257.0, 21616.0]","[1.0, 1.0, 1.0, 1.0]"
9440,2252214.0,1.0,04,4.0,"[10163.0, 11314.0]","[1.0, 1.0]","[10163.0, 11314.0, 10163.0, 11314.0]","[1.0, 1.0, 1.0, 1.0]"
9441,2252658.0,5.0,18,1.0,"[12662.0, 18566.0]","[1.0, 1.0]","[12662.0, 18566.0, 12662.0, 18566.0]","[1.0, 1.0, 1.0, 1.0]"
9442,2253328.0,11.0,48,3.0,"[67.0, 12168.0]","[1.0, 1.0]","[67.0, 12168.0, 67.0, 12168.0]","[1.0, 1.0, 1.0, 1.0]"
9443,2253760.0,7.0,31,2.0,"[3774.0, 3931.0]","[1.0, 1.0]","[3774.0, 3931.0, 3774.0, 3931.0]","[1.0, 1.0, 1.0, 1.0]"
9444,2254089.0,9.0,37,3.0,"[13628.0, 23517.0, 27421.0, 8783.0]","[1.0, 1.0, 1.0, 1.0]","[13628.0, 23517.0, 27421.0, 8783.0]","[1.0, 1.0, 1.0, 1.0]"
9445,2254286.0,10.0,44,3.0,"[14853.0, 12941.0]","[1.0, 1.0]","[14853.0, 12941.0, 14853.0, 12941.0]","[1.0, 1.0, 1.0, 1.0]"
9446,2254598.0,6.0,26,2.0,"[27749.0, 24374.0, 5490.0, 26154.0]","[1.0, 1.0, 1.0, 1.0]","[27749.0, 24374.0, 5490.0, 26154.0]","[1.0, 1.0, 1.0, 1.0]"
9447,2254734.0,7.0,28,2.0,"[7176.0, 27477.0]","[1.0, 1.0]","[7176.0, 27477.0, 7176.0, 27477.0]","[1.0, 1.0, 1.0, 1.0]"
9448,2254897.0,9.0,40,3.0,"[26367.0, 16394.0, 23832.0]","[1.0, 1.0, 1.0]","[26367.0, 16394.0, 23832.0, 26367.0]","[1.0, 1.0, 1.0, 1.0]"
9449,2254897.0,9.0,40,3.0,"[26367.0, 16394.0, 23832.0]","[1.0, 1.0, 1.0]","[23832.0, 26367.0, 16394.0, 23832.0]","[1.0, 1.0, 1.0, 1.0]"
9450,2255145.0,8.0,34,2.0,"[17122.0, 26379.0]","[1.0, 1.0]","[17122.0, 26379.0, 17122.0, 26379.0]","[1.0, 1.0, 1.0, 1.0]"
9451,2255588.0,1.0,01,4.0,"[13010.0, 19611.0]","[1.0, 1.0]","[13010.0, 19611.0, 13010.0, 19611.0]","[1.0, 1.0, 1.0, 1.0]"
9452,2255652.0,11.0,47,3.0,"[26067.0, 19108.0]","[1.0, 1.0]","[26067.0, 19108.0, 26067.0, 19108.0]","[1.0, 1.0, 1.0, 1.0]"
9453,2255684.0,11.0,48,3.0,"[19529.0, 26956.0]","[1.0, 1.0]","[19529.0, 26956.0, 19529.0, 26956.0]","[1.0, 1.0, 1.0, 1.0]"
9454,2255898.0,1.0,04,4.0,"[25838.0, 11135.0, 24424.0]","[1.0, 1.0, 1.0]","[25838.0, 11135.0, 24424.0, 25838.0]","[1.0, 1.0, 1.0, 1.0]"
9455,2255898.0,1.0,04,4.0,"[25838.0, 11135.0, 24424.0]","[1.0, 1.0, 1.0]","[24424.0, 25838.0, 11135.0, 24424.0]","[1.0, 1.0, 1.0, 1.0]"
9456,2256103.0,4.0,16,1.0,"[18672.0, 23272.0]","[1.0, 1.0]","[18672.0, 23272.0, 18672.0, 23272.0]","[1.0, 1.0, 1.0, 1.0]"
9457,2256522.0,2.0,05,4.0,"[20627.0, 2349.0]","[1.0, 1.0]","[20627.0, 2349.0, 20627.0, 2349.0]","[1.0, 1.0, 1.0, 1.0]"
9458,2257455.0,1.0,02,4.0,"[16095.0, 9366.0]","[1.0, 1.0]","[16095.0, 9366.0, 16095.0, 9366.0]","[1.0, 1.0, 1.0, 1.0]"
9459,2257795.0,9.0,36,3.0,"[10575.0, 7247.0]","[1.0, 1.0]","[10575.0, 7247.0, 10575.0, 7247.0]","[1.0, 1.0, 1.0, 1.0]"
9460,2259071.0,10.0,44,3.0,"[5756.0, 21883.0]","[1.0, 1.0]","[5756.0, 21883.0, 5756.0, 21883.0]","[1.0, 1.0, 1.0, 1.0]"
9461,2259663.0,2.0,07,4.0,"[27613.0, 20449.0]","[1.0, 1.0]","[27613.0, 20449.0, 27613.0, 20449.0]","[1.0, 1.0, 1.0, 1.0]"
9462,2259797.0,11.0,48,3.0,"[1748.0, 6264.0]","[1.0, 1.0]","[1748.0, 6264.0, 1748.0, 6264.0]","[1.0, 1.0, 1.0, 1.0]"
9463,2259837.0,5.0,20,1.0,"[21330.0, 13125.0]","[1.0, 1.0]","[21330.0, 13125.0, 21330.0, 13125.0]","[1.0, 1.0, 1.0, 1.0]"
9464,2259924.0,5.0,20,1.0,"[11663.0, 4141.0]","[1.0, 1.0]","[11663.0, 4141.0, 11663.0, 4141.0]","[1.0, 1.0, 1.0, 1.0]"
9465,2259938.0,12.0,51,4.0,"[11040.0, 7011.0]","[1.0, 1.0]","[11040.0, 7011.0, 11040.0, 7011.0]","[1.0, 1.0, 1.0, 1.0]"
9466,2259966.0,1.0,04,4.0,"[24702.0, 9587.0]","[1.0, 1.0]","[24702.0, 9587.0, 24702.0, 9587.0]","[1.0, 1.0, 1.0, 1.0]"
9467,2260116.0,1.0,02,4.0,"[4167.0, 25679.0]","[1.0, 1.0]","[4167.0, 25679.0, 4167.0, 25679.0]","[1.0, 1.0, 1.0, 1.0]"
9468,2260839.0,7.0,28,2.0,"[8060.0, 24921.0]","[1.0, 1.0]","[8060.0, 24921.0, 8060.0, 24921.0]","[1.0, 1.0, 1.0, 1.0]"
9469,2260903.0,8.0,34,2.0,"[24830.0, 26502.0, 21263.0]","[1.0, 1.0, 1.0]","[24830.0, 26502.0, 21263.0, 24830.0]","[1.0, 1.0, 1.0, 1.0]"
9470,2260903.0,8.0,34,2.0,"[24830.0, 26502.0, 21263.0]","[1.0, 1.0, 1.0]","[21263.0, 24830.0, 26502.0, 21263.0]","[1.0, 1.0, 1.0, 1.0]"
9471,2261529.0,10.0,43,3.0,"[27151.0, 7359.0]","[1.0, 1.0]","[27151.0, 7359.0, 27151.0, 7359.0]","[1.0, 1.0, 1.0, 1.0]"
9472,2261626.0,5.0,18,1.0,"[10342.0, 26394.0]","[1.0, 1.0]","[10342.0, 26394.0, 10342.0, 26394.0]","[1.0, 1.0, 1.0, 1.0]"
9473,2262350.0,10.0,42,3.0,"[15906.0, 5021.0]","[1.0, 1.0]","[15906.0, 5021.0, 15906.0, 5021.0]","[1.0, 1.0, 1.0, 1.0]"
9474,2262540.0,5.0,19,1.0,"[22418.0, 8861.0, 8861.0]","[1.0, 1.0, 1.0]","[22418.0, 8861.0, 8861.0, 22418.0]","[1.0, 1.0, 1.0, 1.0]"
9475,2262540.0,5.0,19,1.0,"[22418.0, 8861.0, 8861.0]","[1.0, 1.0, 1.0]","[8861.0, 22418.0, 8861.0, 8861.0]","[1.0, 1.0, 1.0, 1.0]"
9476,2262541.0,5.0,20,1.0,"[5036.0, 19.0]","[1.0, 1.0]","[5036.0, 19.0, 5036.0, 19.0]","[1.0, 1.0, 1.0, 1.0]"
9477,2262823.0,10.0,41,3.0,"[4028.0, 18671.0]","[1.0, 1.0]","[4028.0, 18671.0, 4028.0, 18671.0]","[1.0, 1.0, 1.0, 1.0]"
9478,2262909.0,4.0,16,1.0,"[19365.0, 8815.0]","[1.0, 1.0]","[19365.0, 8815.0, 19365.0, 8815.0]","[1.0, 1.0, 1.0, 1.0]"
9479,2262983.0,6.0,24,2.0,"[26723.0, 27436.0, 17421.0]","[1.0, 1.0, 1.0]","[26723.0, 27436.0, 17421.0, 26723.0]","[1.0, 1.0, 1.0, 1.0]"
9480,2262983.0,6.0,24,2.0,"[26723.0, 27436.0, 17421.0]","[1.0, 1.0, 1.0]","[17421.0, 26723.0, 27436.0, 17421.0]","[1.0, 1.0, 1.0, 1.0]"
9481,2263380.0,10.0,44,3.0,"[10323.0, 10323.0]","[1.0, 1.0]","[10323.0, 10323.0, 10323.0, 10323.0]","[1.0, 1.0, 1.0, 1.0]"
9482,2263528.0,1.0,04,4.0,"[4357.0, 18121.0]","[1.0, 1.0]","[4357.0, 18121.0, 4357.0, 18121.0]","[1.0, 1.0, 1.0, 1.0]"
9483,2263860.0,4.0,16,1.0,"[14381.0, 13914.0]","[1.0, 1.0]","[14381.0, 13914.0, 14381.0, 13914.0]","[1.0, 1.0, 1.0, 1.0]"
9484,2264001.0,4.0,14,1.0,"[2952.0, 25473.0, 4267.0, 5255.0]","[1.0, 1.0, 1.0, 1.0]","[2952.0, 25473.0, 4267.0, 5255.0]","[1.0, 1.0, 1.0, 1.0]"
9485,2264101.0,10.0,44,3.0,"[697.0, 697.0]","[1.0, 1.0]","[697.0, 697.0, 697.0, 697.0]","[1.0, 1.0, 1.0, 1.0]"
9486,2264296.0,8.0,34,2.0,"[9106.0, 9510.0]","[1.0, 1.0]","[9106.0, 9510.0, 9106.0, 9510.0]","[1.0, 1.0, 1.0, 1.0]"
9487,2264941.0,11.0,48,3.0,"[4228.0, 14887.0, 25946.0]","[1.0, 1.0, 1.0]","[4228.0, 14887.0, 25946.0, 4228.0]","[1.0, 1.0, 1.0, 1.0]"
9488,2264941.0,11.0,48,3.0,"[4228.0, 14887.0, 25946.0]","[1.0, 1.0, 1.0]","[25946.0, 4228.0, 14887.0, 25946.0]","[1.0, 1.0, 1.0, 1.0]"
9489,2265183.0,4.0,14,1.0,"[20629.0, 375.0]","[1.0, 1.0]","[20629.0, 375.0, 20629.0, 375.0]","[1.0, 1.0, 1.0, 1.0]"
9490,2265584.0,4.0,16,1.0,"[2690.0, 21033.0]","[1.0, 1.0]","[2690.0, 21033.0, 2690.0, 21033.0]","[1.0, 1.0, 1.0, 1.0]"
9491,2265686.0,10.0,40,3.0,"[16660.0, 5888.0]","[1.0, 1.0]","[16660.0, 5888.0, 16660.0, 5888.0]","[1.0, 1.0, 1.0, 1.0]"
9492,2265957.0,9.0,38,3.0,"[24670.0, 18417.0]","[1.0, 1.0]","[24670.0, 18417.0, 24670.0, 18417.0]","[1.0, 1.0, 1.0, 1.0]"
9493,2265972.0,12.0,53,4.0,"[2365.0, 2853.0]","[1.0, 1.0]","[2365.0, 2853.0, 2365.0, 2853.0]","[1.0, 1.0, 1.0, 1.0]"
9494,2266546.0,7.0,29,2.0,"[14941.0, 18951.0]","[1.0, 1.0]","[14941.0, 18951.0, 14941.0, 18951.0]","[1.0, 1.0, 1.0, 1.0]"
9495,2266815.0,8.0,35,2.0,"[7179.0, 24539.0]","[1.0, 1.0]","[7179.0, 24539.0, 7179.0, 24539.0]","[1.0, 1.0, 1.0, 1.0]"
9496,2266930.0,3.0,10,1.0,"[3233.0, 17254.0]","[1.0, 1.0]","[3233.0, 17254.0, 3233.0, 17254.0]","[1.0, 1.0, 1.0, 1.0]"
9497,2267137.0,5.0,19,1.0,"[25396.0, 25806.0, 13103.0]","[1.0, 1.0, 1.0]","[25396.0, 25806.0, 13103.0, 25396.0]","[1.0, 1.0, 1.0, 1.0]"
9498,2267137.0,5.0,19,1.0,"[25396.0, 25806.0, 13103.0]","[1.0, 1.0, 1.0]","[13103.0, 25396.0, 25806.0, 13103.0]","[1.0, 1.0, 1.0, 1.0]"
9499,2267290.0,6.0,26,2.0,"[9055.0, 16791.0]","[1.0, 1.0]","[9055.0, 16791.0, 9055.0, 16791.0]","[1.0, 1.0, 1.0, 1.0]"
9500,2267294.0,9.0,36,3.0,"[2253.0, 477.0]","[1.0, 1.0]","[2253.0, 477.0, 2253.0, 477.0]","[1.0, 1.0, 1.0, 1.0]"
9501,2267305.0,2.0,09,4.0,"[11626.0, 7792.0]","[1.0, 1.0]","[11626.0, 7792.0, 11626.0, 7792.0]","[1.0, 1.0, 1.0, 1.0]"
9502,2267466.0,5.0,19,1.0,"[1221.0, 11327.0]","[1.0, 1.0]","[1221.0, 11327.0, 1221.0, 11327.0]","[1.0, 1.0, 1.0, 1.0]"
9503,2267931.0,2.0,07,4.0,"[14487.0, 3705.0]","[1.0, 1.0]","[14487.0, 3705.0, 14487.0, 3705.0]","[1.0, 1.0, 1.0, 1.0]"
9504,2268088.0,4.0,16,1.0,"[5639.0, 17457.0]","[1.0, 1.0]","[5639.0, 17457.0, 5639.0, 17457.0]","[1.0, 1.0, 1.0, 1.0]"
9505,2268465.0,3.0,13,1.0,"[8780.0, 4808.0]","[1.0, 1.0]","[8780.0, 4808.0, 8780.0, 4808.0]","[1.0, 1.0, 1.0, 1.0]"
9506,2268716.0,10.0,43,3.0,"[7886.0, 23682.0]","[1.0, 1.0]","[7886.0, 23682.0, 7886.0, 23682.0]","[1.0, 1.0, 1.0, 1.0]"
9507,2268786.0,5.0,21,1.0,"[23961.0, 26494.0]","[1.0, 1.0]","[23961.0, 26494.0, 23961.0, 26494.0]","[1.0, 1.0, 1.0, 1.0]"
9508,2269057.0,1.0,03,4.0,"[14487.0, 22527.0]","[1.0, 1.0]","[14487.0, 22527.0, 14487.0, 22527.0]","[1.0, 1.0, 1.0, 1.0]"
9509,2269225.0,10.0,40,3.0,"[6312.0, 10096.0]","[1.0, 1.0]","[6312.0, 10096.0, 6312.0, 10096.0]","[1.0, 1.0, 1.0, 1.0]"
9510,2269365.0,10.0,42,3.0,"[15788.0, 22004.0]","[1.0, 1.0]","[15788.0, 22004.0, 15788.0, 22004.0]","[1.0, 1.0, 1.0, 1.0]"
9511,2269424.0,3.0,13,1.0,"[22421.0, 10560.0, 25709.0]","[1.0, 1.0, 1.0]","[22421.0, 10560.0, 25709.0, 22421.0]","[1.0, 1.0, 1.0, 1.0]"
9512,2269424.0,3.0,13,1.0,"[22421.0, 10560.0, 25709.0]","[1.0, 1.0, 1.0]","[25709.0, 22421.0, 10560.0, 25709.0]","[1.0, 1.0, 1.0, 1.0]"
9513,2269594.0,5.0,18,1.0,"[2857.0, 15838.0]","[1.0, 1.0]","[2857.0, 15838.0, 2857.0, 15838.0]","[1.0, 1.0, 1.0, 1.0]"
9514,2269783.0,4.0,14,1.0,"[13023.0, 19960.0]","[1.0, 1.0]","[13023.0, 19960.0, 13023.0, 19960.0]","[1.0, 1.0, 1.0, 1.0]"
9515,2269934.0,11.0,48,3.0,"[17239.0, 17239.0]","[1.0, 1.0]","[17239.0, 17239.0, 17239.0, 17239.0]","[1.0, 1.0, 1.0, 1.0]"
9516,2270177.0,10.0,42,3.0,"[25907.0, 6943.0]","[1.0, 1.0]","[25907.0, 6943.0, 25907.0, 6943.0]","[1.0, 1.0, 1.0, 1.0]"
9517,2270440.0,2.0,06,4.0,"[1011.0, 13709.0]","[1.0, 1.0]","[1011.0, 13709.0, 1011.0, 13709.0]","[1.0, 1.0, 1.0, 1.0]"
9518,2271256.0,9.0,39,3.0,"[25812.0, 20096.0, 18146.0]","[1.0, 1.0, 1.0]","[25812.0, 20096.0, 18146.0, 25812.0]","[1.0, 1.0, 1.0, 1.0]"
9519,2271256.0,9.0,39,3.0,"[25812.0, 20096.0, 18146.0]","[1.0, 1.0, 1.0]","[18146.0, 25812.0, 20096.0, 18146.0]","[1.0, 1.0, 1.0, 1.0]"
9520,2271476.0,4.0,17,1.0,"[8951.0, 7297.0]","[1.0, 1.0]","[8951.0, 7297.0, 8951.0, 7297.0]","[1.0, 1.0, 1.0, 1.0]"
9521,2271534.0,5.0,20,1.0,"[13460.0, 14251.0]","[1.0, 1.0]","[13460.0, 14251.0, 13460.0, 14251.0]","[1.0, 1.0, 1.0, 1.0]"
9522,2271725.0,11.0,46,3.0,"[5548.0, 7822.0]","[1.0, 1.0]","[5548.0, 7822.0, 5548.0, 7822.0]","[1.0, 1.0, 1.0, 1.0]"
9523,2271868.0,8.0,35,2.0,"[19475.0, 24885.0]","[1.0, 1.0]","[19475.0, 24885.0, 19475.0, 24885.0]","[1.0, 1.0, 1.0, 1.0]"
9524,2271977.0,11.0,48,3.0,"[15417.0, 18605.0]","[1.0, 1.0]","[15417.0, 18605.0, 15417.0, 18605.0]","[1.0, 1.0, 1.0, 1.0]"
9525,2272307.0,12.0,52,4.0,"[20406.0, 17450.0]","[1.0, 1.0]","[20406.0, 17450.0, 20406.0, 17450.0]","[1.0, 1.0, 1.0, 1.0]"
9526,2272325.0,1.0,01,4.0,"[4239.0, 18639.0]","[1.0, 1.0]","[4239.0, 18639.0, 4239.0, 18639.0]","[1.0, 1.0, 1.0, 1.0]"
9527,2272558.0,6.0,24,2.0,"[9392.0, 19785.0]","[1.0, 1.0]","[9392.0, 19785.0, 9392.0, 19785.0]","[1.0, 1.0, 1.0, 1.0]"
9528,2272637.0,7.0,31,2.0,"[3026.0, 8621.0]","[1.0, 1.0]","[3026.0, 8621.0, 3026.0, 8621.0]","[1.0, 1.0, 1.0, 1.0]"
9529,2273088.0,3.0,09,1.0,"[13373.0, 26085.0]","[1.0, 1.0]","[13373.0, 26085.0, 13373.0, 26085.0]","[1.0, 1.0, 1.0, 1.0]"
9530,2273731.0,12.0,50,4.0,"[412.0, 14026.0, 24396.0, 1474.0]","[1.0, 1.0, 1.0, 1.0]","[412.0, 14026.0, 24396.0, 1474.0]","[1.0, 1.0, 1.0, 1.0]"
9531,2273844.0,2.0,05,4.0,"[27349.0, 12051.0]","[1.0, 1.0]","[27349.0, 12051.0, 27349.0, 12051.0]","[1.0, 1.0, 1.0, 1.0]"
9532,2274381.0,12.0,53,4.0,"[2188.0, 198.0]","[1.0, 1.0]","[2188.0, 198.0, 2188.0, 198.0]","[1.0, 1.0, 1.0, 1.0]"
9533,2274432.0,9.0,39,3.0,"[18728.0, 7503.0]","[1.0, 1.0]","[18728.0, 7503.0, 18728.0, 7503.0]","[1.0, 1.0, 1.0, 1.0]"
9534,2274464.0,3.0,09,1.0,"[22011.0, 18329.0]","[1.0, 1.0]","[22011.0, 18329.0, 22011.0, 18329.0]","[1.0, 1.0, 1.0, 1.0]"
9535,2274554.0,11.0,49,3.0,"[5012.0, 5954.0]","[1.0, 1.0]","[5012.0, 5954.0, 5012.0, 5954.0]","[1.0, 1.0, 1.0, 1.0]"
9536,2274911.0,7.0,29,2.0,"[11091.0, 25093.0]","[1.0, 1.0]","[11091.0, 25093.0, 11091.0, 25093.0]","[1.0, 1.0, 1.0, 1.0]"
9537,2274919.0,7.0,27,2.0,"[6982.0, 6540.0]","[1.0, 1.0]","[6982.0, 6540.0, 6982.0, 6540.0]","[1.0, 1.0, 1.0, 1.0]"
9538,2275277.0,1.0,01,4.0,"[21527.0, 25206.0, 13167.0]","[1.0, 1.0, 1.0]","[21527.0, 25206.0, 13167.0, 21527.0]","[1.0, 1.0, 1.0, 1.0]"
9539,2275277.0,1.0,01,4.0,"[21527.0, 25206.0, 13167.0]","[1.0, 1.0, 1.0]","[13167.0, 21527.0, 25206.0, 13167.0]","[1.0, 1.0, 1.0, 1.0]"
9540,2276287.0,12.0,50,4.0,"[21781.0, 17089.0]","[1.0, 1.0]","[21781.0, 17089.0, 21781.0, 17089.0]","[1.0, 1.0, 1.0, 1.0]"
9541,2276375.0,5.0,22,1.0,"[17162.0, 3815.0]","[1.0, 1.0]","[17162.0, 3815.0, 17162.0, 3815.0]","[1.0, 1.0, 1.0, 1.0]"
9542,2276892.0,8.0,35,2.0,"[24408.0, 27966.0]","[1.0, 1.0]","[24408.0, 27966.0, 24408.0, 27966.0]","[1.0, 1.0, 1.0, 1.0]"
9543,2277168.0,7.0,27,2.0,"[6378.0, 18110.0]","[1.0, 1.0]","[6378.0, 18110.0, 6378.0, 18110.0]","[1.0, 1.0, 1.0, 1.0]"
9544,2277706.0,11.0,48,3.0,"[18012.0, 25976.0]","[1.0, 1.0]","[18012.0, 25976.0, 18012.0, 25976.0]","[1.0, 1.0, 1.0, 1.0]"
9545,2278039.0,8.0,32,2.0,"[26509.0, 6105.0]","[1.0, 1.0]","[26509.0, 6105.0, 26509.0, 6105.0]","[1.0, 1.0, 1.0, 1.0]"
9546,2278267.0,11.0,48,3.0,"[6447.0, 27225.0]","[1.0, 1.0]","[6447.0, 27225.0, 6447.0, 27225.0]","[1.0, 1.0, 1.0, 1.0]"
9547,2278527.0,9.0,37,3.0,"[4528.0, 12839.0]","[1.0, 1.0]","[4528.0, 12839.0, 4528.0, 12839.0]","[1.0, 1.0, 1.0, 1.0]"
9548,2278892.0,9.0,39,3.0,"[7795.0, 1389.0]","[1.0, 1.0]","[7795.0, 1389.0, 7795.0, 1389.0]","[1.0, 1.0, 1.0, 1.0]"
